cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,m2m100_noft_spBLEU_mean_importance
4.333714279400658,5.253888480337816,1.9453147806338744,36.8,14.4,63.2,52.0,26.6,4.0,144.8,50.0,21.0,35.4,71.2,45.8,92.4,47.2,84.0,59.4,73.6,28.8,39.8,80.8,104.4,72.8,0.18,41.6,0.0488399772206665,0.3911242452021319,0.2622925945540024,lmo,False,True,True,False,True,False,False,6.4,34.2,58.4,141.2,85.8,65.4,107.2,97.8,67.2,164.6,83.4,2.2,,,334.8,
6.093811304258416,6.339443030475431,1.957326498279827,,,,,,,93.8,28.8,13.2,23.4,79.6,38.4,84.2,35.4,68.4,52.8,64.8,26.4,44.8,53.8,81.8,87.2,0.2199999999999999,19.2,0.0804500964388017,1.0719528104810647,0.9634683104736266,lmo,False,True,False,False,False,True,False,3.8,24.6,44.8,113.6,41.0,42.2,90.6,70.4,54.2,122.8,69.4,2.2,,135.2,,
10.403772206817958,3.0754717026608738,7.395929606851888,124.0,152.0,302.0,204.0,85.0,1.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0097419973220662,0.0,8.881784197001252e-16,lmo,False,False,True,False,False,True,False,,,,,,,,,,,,,,632.0,,
5.977806769556475,6.294878466628322,2.275841961873432,15.2,16.4,29.4,21.6,21.2,0.4,89.4,28.8,13.4,19.2,64.2,40.2,82.6,35.4,75.4,50.8,58.2,16.0,35.8,45.0,75.0,83.8,0.22,19.2,0.058131076677911,0.0686844866145064,0.9813799483355252,lmo,False,True,True,False,False,True,False,3.2,25.6,42.6,106.6,47.8,39.2,97.4,87.2,53.2,134.6,64.0,1.4,,128.6,,
4.366403407983796,4.830434381331406,1.343184282583753,,,,,,,156.8,43.6,27.4,45.4,86.6,63.8,81.2,53.6,82.6,67.6,65.0,29.4,43.0,85.6,91.8,63.0,0.14,41.6,0.0285742757344544,0.4783096928191938,0.2966486196653781,lmo,False,True,False,False,True,True,False,9.4,30.8,76.8,129.0,74.4,57.6,105.6,90.4,62.4,163.0,70.8,3.8,,198.2,330.0,
5.337343120842784,5.381616518117058,1.1330268783183637,61.8,46.6,208.4,136.8,59.6,10.2,,,,,,,,,,,,,,,,,0.044,16.0,0.0379424167133073,1.211766498594298,0.3635440194165344,lmo,False,False,True,False,True,True,False,,,,,,,,,,,,,,362.6,612.0,
4.292056062297052,4.423619919747785,1.4176398064940916,31.2,10.8,62.4,34.0,29.0,3.2,135.8,39.2,21.6,34.0,58.0,38.6,89.8,45.8,76.4,59.2,64.0,30.4,30.4,84.0,98.0,61.4,0.14,28.8,0.0344948656370885,0.1048776441001056,0.0304707463426559,lmo,False,True,True,False,True,True,False,4.8,29.8,60.4,126.4,76.2,55.6,96.4,77.4,51.8,149.2,75.4,5.0,,157.4,312.8,
6.033965490587347,8.613400347962294,1.0154211054340745,,,,,,,125.4,37.2,20.0,24.2,81.6,35.4,111.0,44.8,72.4,50.0,78.4,31.0,44.0,62.2,66.2,90.8,0.1,22.4,0.079925754591158,1.255203865622829,0.8128064205235863,lmo,False,True,False,False,False,False,True,7.6,26.8,69.0,135.8,46.6,38.4,94.4,77.0,68.6,141.4,68.2,1.8,,,,180.4
10.378164207457646,5.810069119457942,7.697615847543733,50.0,118.0,269.0,266.0,80.0,22.0,,,,,,,,,,,,,,,,,0.03,16.0,0.015932041686712,0.0,8.881784197001252e-16,lmo,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,695.0
5.941376258381302,8.1572093697195,1.4733157296660178,8.6,12.4,34.2,19.6,24.4,5.4,101.4,29.0,16.4,20.6,59.8,33.2,87.4,34.8,68.8,44.4,64.4,25.8,35.8,46.8,69.8,75.2,0.14,19.2,0.0798763895974482,0.357279565621961,0.6882084743278566,lmo,False,True,True,False,False,False,True,9.4,33.6,53.6,113.8,38.0,31.8,79.2,71.6,53.4,119.8,67.4,0.8,,,,144.6
8.042065212622893,4.378754984401582,13.411344476956844,46.8,34.6,67.2,60.0,23.6,8.0,137.2,53.0,18.8,102.8,147.0,86.6,233.8,56.6,184.0,154.2,86.2,49.6,137.6,94.0,183.6,239.4,0.18,25.6,0.0786175015257657,0.5918797688921444,0.208882630762737,tat,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.86403291488009,2.61782437215204,3.257734262997817,13.8,6.6,21.4,26.6,13.6,1.4,71.8,18.0,11.2,18.0,38.6,29.8,32.4,27.0,45.2,26.8,35.0,10.2,28.8,46.6,39.8,30.6,0.18,16.0,0.0279873460898657,0.0933344918032694,0.5454987907583172,tat,False,True,True,True,True,True,True,0.6,16.2,41.2,57.2,34.4,42.0,60.0,33.2,40.6,76.2,33.6,1.8,161.8,56.2,168.0,72.2
7.286442644573055,5.196490374413675,10.3003490753774,,,,,,,114.6,22.2,11.8,37.4,74.8,36.4,112.0,34.8,80.4,63.6,57.0,21.0,57.0,62.2,72.4,99.0,0.18,19.2,0.0511203549515123,0.6932713237055338,0.6815945059353979,tat,False,True,False,False,False,False,False,0.8,39.6,64.4,107.6,58.2,55.6,89.6,75.0,79.0,99.8,87.0,2.4,,,,
11.212978137914092,7.315929270622971,14.03611574477505,172.6,329.2,579.8,474.4,133.8,51.8,,,,,,,,,,,,,,,,,0.3,28.8,0.0207402771649515,0.3126331026208046,0.1379035154604168,tat,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.780014557812424,4.544573251437281,9.211581777377962,44.6,31.6,37.8,32.6,24.2,7.0,75.2,23.2,12.2,48.6,50.2,34.8,107.4,30.2,89.4,64.4,59.8,21.8,59.6,44.2,81.8,76.2,0.26,25.6,0.0286164424253218,0.1110168725897086,0.3239428408969999,tat,False,True,True,False,False,False,False,2.0,37.0,41.2,110.2,57.2,37.6,105.0,92.2,56.6,112.8,66.6,4.8,,,,
5.545315049733941,3.4302228824708885,3.657973304925223,,,,,,,89.6,31.0,7.0,45.8,69.4,26.6,109.8,46.8,66.2,55.4,52.0,22.0,53.2,63.2,54.2,54.8,0.1,19.2,0.0503219790986986,0.1571522329355993,0.122582620375258,tat,False,True,False,True,False,False,False,2.8,44.4,49.6,76.8,62.2,72.0,59.6,46.8,96.4,99.4,53.4,2.2,210.6,,,
6.845260520823047,6.284998870315588,6.832811408009716,126.2,137.0,224.8,212.4,83.6,48.2,,,,,,,,,,,,,,,,,0.1,25.6,0.0450937658860584,0.258457035873613,0.0767517626518383,tat,False,False,True,True,False,False,False,,,,,,,,,,,,,876.4,,,
5.2246190646607165,3.792018102771772,3.3219518446657466,51.0,31.0,44.0,34.0,13.0,4.0,54.0,21.0,6.0,45.0,43.0,21.0,91.0,30.0,59.0,45.0,40.0,19.0,39.0,53.0,41.0,47.0,0.1,16.0,0.0566262098340801,0.0,4.440892098500626e-16,tat,False,True,True,True,False,False,False,3.0,35.0,44.0,63.0,45.0,45.0,28.0,32.0,51.0,81.0,54.0,1.0,187.0,,,
4.3888388114130406,3.284919917289274,1.5657302045179882,,,,,,,134.0,43.4,23.4,41.0,91.2,45.8,59.6,42.2,68.0,56.2,53.0,27.2,36.4,92.0,83.6,52.8,0.1399999999999999,28.8,0.0269965707991674,0.4293713100462306,0.1863300714943619,tat,False,True,False,False,True,False,False,5.6,34.0,65.8,107.6,55.8,53.6,88.4,73.4,63.8,153.0,70.6,4.0,,,280.8,
5.424164809607982,2.103026732653784,3.576116472881611,59.8,127.4,373.2,318.2,77.6,20.6,,,,,,,,,,,,,,,,,0.03,19.2,0.0199265154487059,0.2858176941330596,0.4568610803274578,tat,False,False,True,False,True,False,False,,,,,,,,,,,,,,,843.2,
4.319872698484975,3.4442612129535,1.888464532414142,42.2,16.2,53.4,46.8,24.2,3.4,128.0,52.2,21.4,39.0,70.2,43.2,69.6,44.6,74.8,49.8,62.6,22.8,36.8,86.0,95.6,57.8,0.1399999999999999,32.0,0.0236194342572928,0.172040138962261,0.2832124196049386,tat,False,True,True,False,True,False,False,5.4,26.8,57.6,113.8,73.4,57.6,91.4,76.4,66.0,143.6,78.8,2.2,,,324.2,
6.012192268004578,4.124478533567869,10.767268636245204,,,,,,,115.2,39.0,15.6,29.4,84.4,52.2,113.6,42.0,76.0,59.8,71.2,33.6,53.4,58.2,110.0,95.8,0.22,28.8,0.0301616976491029,0.5366585270277944,0.5068771772192947,tat,False,True,False,False,False,True,False,3.2,28.8,54.8,126.2,60.6,56.2,97.6,88.0,54.0,125.8,75.4,1.2,,170.2,,
10.421393751836485,4.247248143786857,13.11299293951964,111.0,150.0,294.0,247.0,64.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0302459782845348,0.0,1.7763568394002505e-15,tat,False,False,True,False,False,True,False,,,,,,,,,,,,,,623.0,,
5.951771532391765,4.602580823755955,11.25502883012701,13.8,19.4,27.0,18.4,26.0,1.0,98.4,30.8,16.4,22.4,73.6,39.4,94.2,36.0,77.8,43.8,60.4,27.4,41.8,56.0,91.4,77.8,0.18,25.6,0.0227154137706368,0.371648270982354,0.2630775220625589,tat,False,True,True,False,False,True,False,5.4,28.0,41.4,104.4,52.2,37.0,89.6,74.4,50.2,104.0,70.6,0.6,,137.0,,
4.356728811775771,3.038502368594833,1.5011662393696243,,,,,,,127.2,35.4,25.6,27.8,72.6,43.4,58.6,39.4,63.8,46.6,46.2,20.4,38.8,87.4,81.6,50.0,0.1,22.4,0.0381934251696666,0.2437590150430701,0.0385770811935495,tat,False,True,False,False,True,True,False,4.6,25.0,52.4,98.4,54.6,50.6,82.0,65.6,54.0,116.6,55.2,2.8,,161.2,269.8,
5.379705680439094,2.1724279972324534,3.4350332925209583,42.4,69.6,256.8,249.2,79.8,10.4,,,,,,,,,,,,,,,,,0.03,25.6,0.0371103140831662,0.2658048306781246,0.2032006942892151,tat,False,False,True,False,True,True,False,,,,,,,,,,,,,,508.8,759.0,
4.306158884712843,3.238546518201914,2.187669461878135,24.8,16.8,42.0,39.8,27.2,1.6,135.2,42.0,24.2,34.6,65.4,48.4,77.4,39.0,67.6,49.8,55.6,27.0,32.0,82.2,98.6,63.4,0.18,41.6,0.018207651073457,0.1919366300819805,0.4650788018634859,tat,False,True,True,False,True,True,False,5.6,30.0,55.8,123.4,75.0,64.6,112.6,87.8,65.2,145.6,66.0,1.8,,158.4,312.4,
5.920886328547141,4.252327474411412,9.797081742166023,,,,,,,134.8,46.0,14.2,26.6,79.6,45.2,108.8,41.2,77.0,66.2,68.2,33.0,40.0,76.6,83.6,82.4,0.1,22.4,0.0925502764452858,0.0341507541625802,0.4289184623916324,tat,False,True,False,False,False,False,True,8.0,40.2,60.0,140.0,64.2,46.2,81.2,73.6,71.4,125.6,69.4,0.0,,,,156.0
10.392116396169438,4.316509969681746,12.617179450781622,53.0,131.0,296.0,266.0,75.0,14.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0278811230413529,0.0,0.0,tat,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,665.0
5.834101630291421,4.835553211331081,9.954429352831664,9.2,15.6,33.4,16.6,30.0,1.0,102.2,38.8,16.6,18.4,63.0,33.8,101.2,32.4,62.6,48.4,58.6,26.6,42.2,45.0,68.2,72.6,0.1,19.2,0.0586671116345694,0.118224802112751,0.6483083614771423,tat,False,True,True,False,False,False,True,8.4,30.8,43.8,100.6,47.4,32.2,57.4,66.8,60.2,129.6,59.8,1.6,,,,152.0
3.852446540468873,2.0249924785131013,6.492165151729989,18.0,8.4,31.8,36.0,18.8,2.6,126.4,38.6,16.4,29.2,57.8,27.6,56.0,36.2,59.2,41.4,41.8,21.4,32.8,59.2,55.4,40.6,0.1399999999999999,32.0,0.0247365485614469,0.5802407744431785,0.6227349933690414,ibo,False,True,True,True,True,True,True,5.0,16.6,54.6,66.4,49.6,63.8,78.0,56.0,51.2,88.2,50.4,4.6,256.4,69.0,233.2,107.6
8.11668148065964,4.182009464512345,2.880208924908769,58.8,58.8,102.6,75.0,35.4,13.2,174.2,73.6,15.6,147.2,207.8,87.2,310.2,84.4,219.6,211.4,98.2,53.0,175.6,108.2,201.8,329.6,0.1,44.8,0.0480307256720309,0.7171399018482488,0.1026190450922237,ibo,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
7.277605582542854,4.640719593089639,2.427795227256133,,,,,,,102.2,25.0,16.0,49.0,100.8,33.2,114.6,43.6,97.2,61.2,66.6,23.4,70.6,76.2,94.0,111.8,0.26,22.4,0.0423279660933941,0.4304740722051555,0.8333160296666232,ibo,False,True,False,False,False,False,False,2.4,49.6,64.2,124.0,73.6,58.8,120.0,80.2,85.0,128.4,85.8,4.0,,,,
11.171687363918888,13.03536085815174,8.685913988117274,159.0,346.4,626.0,442.6,148.4,54.4,,,,,,,,,,,,,,,,,0.3,28.8,0.0334067569829537,0.1975799323237907,0.1098372253485088,ibo,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.739747300223693,5.713487775060749,2.647595813558972,31.0,22.0,42.0,25.0,16.0,5.0,55.0,17.0,12.0,36.0,45.0,16.0,87.0,24.0,79.0,42.0,37.0,18.0,54.0,37.0,82.0,73.0,0.3,16.0,0.0650047583595691,0.0,0.0,ibo,False,True,True,False,False,False,False,2.0,33.0,24.0,106.0,57.0,39.0,88.0,77.0,35.0,105.0,72.0,6.0,,,,
5.47856268026302,2.280914210009255,4.61760881429467,,,,,,,99.0,30.0,11.6,55.4,72.8,33.6,105.4,47.0,65.6,52.8,54.2,18.0,53.0,73.2,68.2,70.8,0.1399999999999999,25.6,0.0352006099217836,0.1290237666607123,0.7206572821428624,ibo,False,True,False,True,False,False,False,1.8,47.0,55.0,78.0,66.6,68.2,66.6,51.8,92.8,101.2,64.4,3.0,204.6,,,
6.797177112979385,9.698947404789855,7.272186585829205,108.0,107.0,169.0,159.0,76.0,50.0,,,,,,,,,,,,,,,,,0.1,16.0,0.0442563786081513,0.0,8.881784197001252e-16,ibo,False,False,True,True,False,False,False,,,,,,,,,,,,,799.0,,,
5.168503345020005,6.872363295990011,7.671750562443667,42.8,28.4,46.6,34.0,18.2,5.8,68.8,16.2,7.4,48.6,53.4,23.2,102.4,32.8,65.4,46.6,35.8,20.6,48.6,55.8,72.8,62.0,0.18,25.6,0.0435334857424812,1.0172980240116667,0.737427854741272,ibo,False,True,True,True,False,False,False,2.0,41.2,43.2,63.8,53.6,53.0,57.8,55.8,70.2,86.6,68.8,5.2,187.8,,,
4.3787661420632285,1.8087513119729508,6.027201709653923,,,,,,,135.6,35.0,21.6,26.2,78.8,45.8,63.2,34.4,54.0,38.8,45.4,20.8,29.0,77.6,71.4,43.0,0.14,19.2,0.0537093575453619,0.8705232778731895,0.0790533699907356,ibo,False,True,False,False,True,False,False,5.6,28.6,54.6,101.6,49.4,47.0,81.2,51.4,51.4,130.8,61.0,3.2,,,249.6,
5.36747286515764,2.5861411596683057,5.195490264887144,57.0,88.0,309.0,266.0,58.0,15.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0084970312630811,0.0,0.0,ibo,False,False,True,False,True,False,False,,,,,,,,,,,,,,,707.0,
4.31188822008063,1.8850864708354564,6.63284226871847,36.4,11.2,68.0,45.2,22.8,3.6,131.4,38.0,20.6,34.0,65.2,40.0,76.2,42.0,79.6,52.6,62.6,25.8,32.8,83.8,98.6,59.6,0.18,32.0,0.0526563467392221,0.2762423434809032,0.2199112985082905,ibo,False,True,True,False,True,False,False,6.8,31.2,57.4,122.2,72.0,59.2,101.4,86.0,64.8,148.0,84.2,3.6,,,311.4,
6.140108082287185,2.252111754814056,2.600357178120453,,,,,,,105.0,37.4,14.4,17.2,87.8,42.4,95.4,44.8,66.2,45.4,69.8,31.8,38.2,51.4,76.8,76.6,0.1399999999999999,25.6,0.0711221748254328,0.0941615688000239,0.7580371814951252,ibo,False,True,False,False,False,True,False,5.4,23.0,54.0,111.2,48.2,40.0,89.8,80.8,57.6,122.0,67.6,2.6,,163.8,,
10.344474471924304,9.962171229144186,8.073024289659514,123.0,165.0,301.0,203.0,84.0,3.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0071553632628437,0.0,0.0,ibo,False,False,True,False,False,True,False,,,,,,,,,,,,,,621.0,,
6.014647141019792,2.457551387749948,3.3433101612819462,17.8,22.8,39.8,21.2,27.4,1.6,116.4,35.0,16.2,25.0,77.0,44.6,105.8,46.6,74.8,54.6,68.8,36.0,44.0,47.0,83.0,95.6,0.1399999999999999,28.8,0.0753885584150411,0.6027679378702826,0.4820200455240907,ibo,False,True,True,False,False,True,False,5.4,23.6,55.2,122.6,51.0,46.6,88.4,90.6,58.4,147.2,70.0,1.8,,162.4,,
4.3246809300240905,1.464262342387213,5.431446360133847,,,,,,,155.0,43.0,21.8,27.4,83.4,52.8,71.0,44.4,67.6,56.6,64.4,25.4,36.6,91.4,89.4,48.2,0.1,32.0,0.0567149216810462,0.2027281702798421,0.3086414799597759,ibo,False,True,False,False,True,True,False,5.6,29.8,66.0,106.6,56.2,61.6,96.8,77.8,62.8,132.2,63.8,2.6,,181.2,294.4,
5.320482847547241,2.7270945268172624,6.070136748038543,58.0,47.0,216.0,151.0,50.0,5.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0122737627046944,0.0,0.0,ibo,False,False,True,False,True,True,False,,,,,,,,,,,,,,344.0,629.0,
4.296752427123419,1.9936976710826289,5.249850503828762,28.4,14.6,51.0,33.4,17.0,4.6,124.8,34.6,19.0,30.8,64.0,43.4,78.2,38.8,62.4,48.6,49.8,19.2,30.0,74.0,90.0,50.2,0.1399999999999999,25.6,0.0482579809379428,0.4353344866716262,0.4316958877760596,ibo,False,True,True,False,True,True,False,7.6,25.0,52.2,103.6,59.8,59.4,93.2,72.8,55.0,140.2,68.8,1.6,,138.6,274.2,
6.042121696185721,1.4560514019558053,2.518303256683879,,,,,,,117.8,41.4,17.8,25.4,81.0,40.6,100.2,42.4,82.2,57.8,83.8,30.0,61.0,68.4,86.6,96.2,0.18,35.2,0.0879536301714973,0.6724192097377768,0.6477585389271918,ibo,False,True,False,False,False,False,True,7.2,34.6,58.0,136.6,57.4,45.8,106.0,82.8,63.0,148.4,76.8,2.2,,,,171.4
10.37536149827726,7.391727828317201,7.848706857461404,73.0,130.0,282.0,239.0,84.0,14.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0263444453864464,0.0,0.0,ibo,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,678.0
5.955057158324846,3.381821540533192,4.443188736935787,11.0,14.6,44.4,29.2,20.0,4.8,110.8,33.8,19.4,29.0,61.0,38.0,93.2,39.8,77.2,57.2,66.8,30.4,55.0,61.6,103.2,79.8,0.22,28.8,0.0750636012508425,1.5743766923775366,1.2811286553379693,ibo,False,True,True,False,False,False,True,5.2,34.2,51.6,137.0,63.0,41.0,100.0,81.2,56.4,167.0,66.4,2.2,,,,149.4
7.939215996060078,6.653643359003335,15.093249951952677,55.2,57.6,87.8,87.4,41.6,6.4,153.6,60.0,30.2,132.0,199.8,68.0,301.8,82.8,225.4,182.4,114.8,45.0,164.0,99.0,200.6,310.4,0.1399999999999999,48.0,0.0399729044014239,0.1821245586209801,0.3396547584007908,amh,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.8479818381107584,3.0147781576465547,4.846916059880979,19.2,9.4,37.4,27.2,14.4,1.6,99.0,28.0,12.8,25.0,45.4,31.6,48.6,29.8,51.4,38.4,43.0,23.2,27.2,60.8,67.0,30.4,0.18,22.4,0.0323197422347328,0.3819026382240101,0.5860452601196634,amh,False,True,True,True,True,True,True,1.8,17.4,47.8,75.2,39.4,54.8,76.0,48.0,50.0,90.2,44.6,2.6,201.8,78.6,201.6,93.8
7.228066923888224,8.680616522359562,13.78326654035964,,,,,,,112.8,20.8,16.2,40.4,84.4,26.6,113.0,29.6,67.2,60.0,65.4,24.6,64.2,58.4,73.4,72.2,0.18,19.2,0.1067064945166054,0.3406545974590577,0.5374672737684756,amh,False,True,False,False,False,False,False,5.0,44.2,60.2,97.0,66.6,60.0,96.4,86.6,88.6,108.6,83.8,1.2,,,,
11.139649106989411,7.314123139935963,15.783135279376769,147.8,306.6,594.4,398.2,128.0,53.2,,,,,,,,,,,,,,,,,0.3,22.4,0.0354571438465383,0.1361962870742874,0.0019185564320272,amh,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
6.758554184995788,7.070772372792105,13.39328641874906,63.0,40.0,56.0,50.6,23.4,7.4,79.8,26.4,12.4,45.6,58.8,25.8,124.8,38.8,83.6,68.2,63.6,22.2,55.8,51.2,98.8,103.6,0.22,28.8,0.0925987019142016,0.6510034020115052,0.5425926623995723,amh,False,True,True,False,False,False,False,2.8,47.8,46.4,127.2,70.6,44.6,115.4,92.6,50.8,138.6,84.6,6.2,,,,
5.430987292717431,5.860980482685125,7.995937368557421,,,,,,,62.8,27.2,5.4,45.2,80.4,20.0,78.4,30.4,70.4,47.6,53.4,17.2,41.8,51.2,80.2,57.4,0.22,16.0,0.0311554648359516,0.0906734046378277,0.1056979320149751,amh,False,True,False,True,False,False,False,2.6,36.2,40.8,67.8,61.4,54.6,69.8,36.8,72.6,84.0,57.2,4.0,140.2,,,
6.741075658571067,6.2608286428053965,8.927343274829848,103.0,112.0,190.0,173.0,86.0,50.0,,,,,,,,,,,,,,,,,0.1,16.0,0.0237296110258658,0.0,0.0,amh,False,False,True,True,False,False,False,,,,,,,,,,,,,772.0,,,
5.106548382430369,4.945879511367952,8.220846151784844,56.4,40.2,49.6,37.8,20.0,2.6,67.6,22.8,8.4,53.6,62.8,19.6,117.4,36.6,77.8,43.0,49.4,22.4,44.4,58.6,54.0,54.8,0.1,25.6,0.0369522496715621,0.0279084153776786,0.0715124879120018,amh,False,True,True,True,False,False,False,2.0,38.4,53.4,76.6,62.0,61.8,54.4,42.8,65.4,85.2,62.2,4.4,199.2,,,
4.349436443784216,2.897363836900204,6.26074158929241,,,,,,,126.8,46.6,25.2,27.0,85.8,43.8,62.4,30.0,61.0,45.2,59.0,21.6,33.4,62.6,73.2,45.2,0.1,25.6,0.0386411391877405,0.0808971858482451,0.0145459861973399,amh,False,True,False,False,True,False,False,2.6,33.2,55.8,92.6,50.4,46.8,80.4,62.2,63.4,117.8,52.6,2.8,,,280.2,
5.336411400103749,3.604424023341874,7.31443874274309,58.0,88.0,317.0,231.0,52.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0205602420313783,0.0,0.0,amh,False,False,True,False,True,False,False,,,,,,,,,,,,,,,743.0,
4.3224858423864685,2.691944617366829,6.152167173258086,36.4,19.4,55.6,35.8,20.4,3.6,129.8,45.4,23.8,32.4,63.6,40.0,65.2,34.2,74.8,38.4,59.2,25.4,21.0,64.4,89.4,44.0,0.1,35.2,0.0486945254630116,0.1490396501344207,0.2577547122848336,amh,False,True,True,False,True,False,False,3.2,30.4,53.0,105.2,61.8,52.6,76.4,74.2,64.4,129.8,70.8,2.6,,,300.8,
5.979519740797192,8.840320658271185,13.084219405642369,,,,,,,106.8,34.6,13.6,25.0,83.4,31.4,95.4,48.8,80.4,54.4,68.4,25.8,42.6,56.8,101.4,100.0,0.2199999999999999,22.4,0.0812486032638805,0.9886187846360522,0.4170190235929868,amh,False,True,False,False,False,True,False,4.8,26.4,56.4,129.2,54.6,45.0,110.4,77.0,59.2,164.8,55.4,0.6,,157.8,,
10.309264310959962,8.865222625829364,16.083557702100723,113.0,140.0,291.0,221.0,80.0,10.0,,,,,,,,,,,,,,,,,0.03,16.0,0.02663629322136,0.0,0.0,amh,False,False,True,False,False,True,False,,,,,,,,,,,,,,645.0,,
5.912722344103014,7.6343099204397,13.904164283571117,18.0,20.4,31.2,14.0,23.0,0.6,90.4,33.4,15.4,19.0,69.6,23.4,87.6,37.0,70.0,51.2,61.0,26.4,35.2,50.6,82.2,73.6,0.18,25.6,0.0621309309211628,1.0077131170665845,0.6548639909665837,amh,False,True,True,False,False,True,False,7.0,26.4,50.6,116.4,55.0,35.8,85.0,73.2,42.0,136.6,52.2,1.6,,144.2,,
4.299708005955868,3.7996845751305406,6.539806119442693,,,,,,,106.4,37.0,22.8,17.4,51.2,29.6,49.6,25.8,48.0,33.0,39.8,12.2,31.0,49.8,71.6,29.4,0.1,16.0,0.0421738020093584,0.0101554543893067,0.005974378588921,amh,False,True,False,False,True,True,False,4.2,21.4,45.0,89.4,27.8,37.6,59.6,59.6,51.0,85.8,38.4,3.2,,118.4,204.0,
5.319438432822543,3.890901538306077,7.4569645013799715,58.6,71.0,303.2,196.8,68.4,3.8,,,,,,,,,,,,,,,,,0.03,25.6,0.028296172571502,0.123337345097914,0.0051626209578095,amh,False,False,True,False,True,True,False,,,,,,,,,,,,,,508.2,756.8,
4.280014001864655,4.255347537942811,6.198690691534106,23.0,17.2,50.6,32.4,23.8,2.0,116.6,42.6,18.6,35.4,72.2,37.8,75.4,34.6,69.6,53.2,61.6,26.0,31.4,65.8,95.2,47.6,0.18,32.0,0.0483386068878968,0.3246377383108686,0.0919543608260241,amh,False,True,True,False,True,True,False,2.8,27.6,66.8,130.8,65.6,60.6,88.4,85.6,59.0,139.0,66.2,4.4,,147.2,278.4,
5.848894801362075,6.590607480475397,14.007163679777634,,,,,,,102.2,45.2,10.2,26.2,74.0,29.0,91.4,38.6,75.6,53.0,72.8,24.0,45.0,48.0,81.2,64.2,0.18,25.6,0.1102198835994892,0.4452917140509969,0.5886425692675566,amh,False,True,False,False,False,False,True,8.2,35.2,62.0,118.0,50.0,40.4,80.4,77.0,59.8,145.4,47.6,2.6,,,,147.4
10.282983579897266,8.445592200834332,15.472076524064043,63.0,160.0,276.0,242.0,101.0,11.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0436820324589051,0.0,0.0,amh,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,647.0
5.82453519815457,7.176111317455289,13.707824094903147,15.4,26.0,43.6,25.8,28.4,3.6,117.2,38.6,12.8,29.4,85.0,34.4,117.4,45.8,85.2,63.4,74.4,23.6,41.8,68.2,106.8,101.4,0.1399999999999999,44.8,0.0926966596213704,0.2372708399679083,0.2026744630376355,amh,False,True,True,False,False,False,True,11.6,35.6,71.2,152.4,67.6,47.2,102.2,89.4,68.2,193.0,70.0,3.6,,,,186.2
8.221331314048209,9.498230208207303,7.055903274535072,49.6,48.8,73.4,68.8,33.4,9.0,136.6,61.8,20.8,101.2,176.0,69.6,248.6,61.6,197.4,162.8,86.0,39.4,139.2,85.6,173.8,261.4,0.1399999999999999,32.0,0.0608669310833551,0.1431380365624955,0.7925915752992049,hye,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
