source_lang,target_lang,train_dataset,dataset_size,test_dataset,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se
mad,bew,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.3333,0,0.86,0.6328,0.8278,0.7,849,2000,36,36,36,120.0922727,122.573616,121.6515,0.5,0.5,0.5,4.54E-05,0.0003459376351,0.0001479636503,0.7546496893,0.4802978989,1.790219057,0.01021025755,0.005504231359,0.0102928626,0.0001554374555,8.21E-05,0.0002438154972,0.0009899954436,0.0004373215967,0.001410481164,11,0.7,27,0.4,2.2,0.3,30.2,0.4,89.5,0.7,0.5627,0.104,31.7,1.1,51,0.7,16.5,0.7,54.6,0.7,57.1,0.9,0.761,0.0992,14.8,0.9,29.2,0.7,3,0.3,33.2,0.7,89.5,1.2,0.5737,0.1322,28.8,1,48.1,0.7,14.1,0.6,51.7,0.7,60.6,1.2,0.7389,0.1084,6,0.5,14.9,0.7,1,0.2,16.9,0.8,149.8,6.4,0.3792,0.1864,27,1.1,46.3,0.7,13,0.7,50,0.7,63.4,0.9,0.7257,0.1216,14,0.9,28.9,0.6,2.6,0.3,33,0.6,89.2,1.1,0.5796,0.1276
mad,btk,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.625,0.1,0.94,0.4624,1,0.6,849,2000,36,36,36,113.145,119.9081272,119.0315,0.5,0.5,0.5,0.0003181757921,0.0003536276301,0.0001512204753,0.01005044128,1.21893153,1.791556559,0.0124980101,0.008614502911,0.01141339249,0.0003611592336,0.0001846678981,0.0002739094258,0.001898872247,0.0009849897969,0.001033042617,4.8,0.5,17.6,0.3,0.7,0.2,20.7,0.3,111.8,1.8,0.4909,0.0913,21.1,0.9,38.6,0.6,6.8,0.4,42.7,0.6,79.9,1,0.6825,0.0978,14.4,0.9,28.1,0.6,3.1,0.3,32.4,0.7,92.6,1.2,0.6376,0.1125,16.9,0.9,33.9,0.7,5,0.4,37.8,0.8,91.3,2.3,0.6279,0.1435,5.9,0.5,15,0.7,1.1,0.2,17.3,0.8,149.7,6.3,0.4177,0.2085,17.1,1,35.3,0.9,7.9,0.5,39.3,1,80.7,1.2,0.6168,0.1869,13.5,0.9,27.6,0.6,2.7,0.3,32,0.6,92.7,1.2,0.6495,0.1073
mad,btk,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.625,0.1,0.94,0.4624,1,0.6,849,2000,36,36,36,116.8843333,119.9081272,119.0315,0.5,0.5,0.5,0.0001026655982,0.0003536276301,0.0001512204753,0.5036439981,0.1030966422,1.791556559,0.009663494488,0.006234958813,0.01141339249,0.0001536563358,0.0001435967609,0.0002739094258,0.001064522602,0.0003892228213,0.001033042617,9.4,0.6,23.9,0.3,1.6,0.2,27.2,0.4,97.4,0.9,0.5793,0.087,24.9,1,42.8,0.6,9.4,0.5,47.1,0.6,74.2,1,0.7006,0.0973,14.4,0.9,28.1,0.6,3.1,0.3,32.4,0.7,92.6,1.2,0.6376,0.1125,22,1,39.7,0.8,9,0.5,43.9,0.9,80.5,1.7,0.6556,0.1532,5.9,0.5,15,0.7,1.1,0.2,17.3,0.8,149.7,6.3,0.4177,0.2085,19.2,0.9,37.7,0.7,6,0.4,41.9,0.7,89.9,1.9,0.6603,0.1158,13.5,0.9,27.6,0.6,2.7,0.3,32,0.6,92.7,1.2,0.6495,0.1073
mad,btk,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.625,0.1,0.94,0.4624,1,0.6,849,2000,36,36,36,117.58007,119.9081272,119.0315,0.5,0.5,0.5,5.10E-05,0.0003536276301,0.0001512204753,0.7322607919,0.4390495878,1.791556559,0.009095146368,0.00553550447,0.01141339249,0.0003178705615,0.02006095349,0.0002739094258,0.000902125402,0.0002729322429,0.001033042617,9.7,0.6,21.3,0.5,1.9,0.3,23.9,0.5,95.4,0.7,0.5548,0.119,27.3,1,45,0.7,11,0.6,49.6,0.7,71.6,1.2,0.7104,0.0988,14.4,0.9,28.1,0.6,3.1,0.3,32.4,0.7,92.6,1.2,0.6376,0.1125,23.7,1,41.9,0.7,9.1,0.5,46.3,0.7,77.6,1.5,0.6815,0.1145,5.9,0.5,15,0.7,1.1,0.2,17.3,0.8,149.7,6.3,0.4177,0.2085,25.4,1,43.2,0.6,9.2,0.5,47.7,0.6,75.1,1.2,0.7022,0.0977,13.5,0.9,27.6,0.6,2.7,0.3,32,0.6,92.7,1.2,0.6495,0.1073
mad,btk,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.625,0.1,0.94,0.4624,1,0.6,849,2000,36,36,36,118.0566667,119.9081272,119.0315,0.5,0.5,0.5,4.62E-05,0.0003536276301,0.0001512204753,0.7557629136,0.4822850732,1.791556559,0.008959972876,0.005389184708,0.01141339249,0.0001533729808,0.0001455319976,0.0002739094258,0.0008613221811,0.0002764010755,0.001033042617,10.3,0.7,24,0.4,2,0.3,27,0.4,95.9,0.9,0.5752,0.1023,27.3,1,45.2,0.7,11.1,0.6,49.7,0.7,71.4,1.1,0.7115,0.0983,14.4,0.9,28.1,0.6,3.1,0.3,32.4,0.7,92.6,1.2,0.6376,0.1125,25.1,0.9,42.5,0.6,8.9,0.5,47.1,0.6,72.7,0.8,0.7013,0.0999,5.9,0.5,15,0.7,1.1,0.2,17.3,0.8,149.7,6.3,0.4177,0.2085,26.3,1,42.6,0.7,9.3,0.5,48,0.7,72.5,1.1,0.6975,0.1049,13.5,0.9,27.6,0.6,2.7,0.3,32,0.6,92.7,1.2,0.6495,0.1073
mad,ind,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5556,0,0.74,0.4158,0.7196,0.6,849,2000,36,36,36,112.847,119.7396938,118.917,0.5,0.5,0.5,0.0003190160128,0.0003541250652,0.0001513660789,0.009829351808,1.226731881,1.794333235,0.01205986711,0.008634902757,0.00955816898,0.0004619029892,0.0001438910679,0.0002041919676,0.005128746926,0.002922010732,0.002333991585,6.4,0.6,18.7,0.3,0.8,0.2,21.6,0.3,100.1,0.6,0.4313,0.1033,35.5,1.1,52.8,0.7,19,0.8,56.2,0.7,57.7,1,0.76,0.1201,21.1,1,37.5,0.6,7.3,0.5,41.4,0.7,77.9,0.9,0.5639,0.1525,35.2,1.1,53.2,0.7,19.6,0.8,56.4,0.7,55,1.1,0.735,0.1338,6.8,0.6,16.7,0.8,1.7,0.2,18.8,0.8,148.3,6.6,0.3597,0.1827,18.9,1.3,32.7,1.4,13.6,0.9,35,1.5,83.4,2.1,0.5607,0.2627,16.9,1,33.8,0.6,4.8,0.4,37.9,0.7,82.8,1.2,0.5023,0.1533
mad,ind,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5556,0,0.74,0.4158,0.7196,0.6,849,2000,36,36,36,116.417,119.7396938,118.917,0.5,0.5,0.5,0.0001030777292,0.0003541250652,0.0001513660789,0.5025715493,0.1017718348,1.794333235,0.009511786126,0.006447008384,0.00955816898,0.0001765361591,0.000117604181,0.0002041919676,0.003091409323,0.001251767537,0.002333991585,13.4,1,26.1,0.7,4.8,0.5,28.7,0.7,89,0.7,0.5312,0.1708,41.3,1.1,59.1,0.7,25.5,0.9,62.6,0.7,49.5,0.9,0.809,0.104,21.1,1,37.5,0.6,7.3,0.5,41.4,0.7,77.9,0.9,0.5639,0.1525,36.4,1.4,52.4,1.3,24.9,1.1,55.2,1.3,54,1.4,0.7341,0.2327,6.8,0.6,16.7,0.8,1.7,0.2,18.8,0.8,148.3,6.6,0.3597,0.1827,30.3,1.4,50.4,1.3,23.2,0.9,53.2,1.3,59,1.7,0.7187,0.2252,16.9,1,33.8,0.6,4.8,0.4,37.9,0.7,82.8,1.2,0.5023,0.1533
mad,ind,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5556,0,0.74,0.4158,0.7196,0.6,849,2000,36,36,36,117.0586471,119.7396938,118.917,0.5,0.5,0.5,5.12E-05,0.0003541250652,0.0001513660789,0.7315507365,0.4375659825,1.794333235,0.008782952229,0.005591859597,0.00955816898,0.000350613012,0.007084115995,0.0002041919676,0.002279217983,0.000942784476,0.002333991585,14.4,1,28.4,0.6,5.2,0.5,31.1,0.7,87.2,0.8,0.545,0.1625,44,1.2,61.9,0.7,28.4,0.9,65.4,0.7,46,0.9,0.8277,0.0972,21.1,1,37.5,0.6,7.3,0.5,41.4,0.7,77.9,0.9,0.5639,0.1525,41.5,1.1,60.1,0.7,26.4,0.9,63.4,0.7,47.2,0.9,0.8,0.1126,6.8,0.6,16.7,0.8,1.7,0.2,18.8,0.8,148.3,6.6,0.3597,0.1827,33.7,1.2,50.2,0.8,18.2,0.8,53.5,0.8,59.8,1.2,0.7321,0.1494,16.9,1,33.8,0.6,4.8,0.4,37.9,0.7,82.8,1.2,0.5023,0.1533
mad,ind,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5556,0,0.74,0.4158,0.7196,0.6,849,2000,36,36,36,117.4769697,119.7396938,118.917,0.5,0.5,0.5,4.64E-05,0.0003541250652,0.0001513660789,0.754962831,0.4806027137,1.794333235,0.00881756598,0.005362266068,0.00955816898,0.0001792767499,0.0001064810888,0.0002041919676,0.002177140846,0.0008997896911,0.002333991585,15.3,0.9,32.7,0.5,5,0.4,36,0.5,83.6,0.7,0.5556,0.1416,43.9,1.2,61.7,0.7,28.4,1,65.1,0.6,46.2,0.9,0.826,0.0984,21.1,1,37.5,0.6,7.3,0.5,41.4,0.7,77.9,0.9,0.5639,0.1525,41.5,1.2,58.5,1,27.4,1,61.6,1,48.1,1.2,0.7865,0.1668,6.8,0.6,16.7,0.8,1.7,0.2,18.8,0.8,148.3,6.6,0.3597,0.1827,43,1.1,60.8,0.6,27.3,0.9,64.1,0.6,46.4,0.9,0.8141,0.1025,16.9,1,33.8,0.6,4.8,0.4,37.9,0.7,82.8,1.2,0.5023,0.1533
mad,jav,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5,0,0.41,0.3285,1,0.4,849,2000,36,36,36,113.15,120.360424,119.5955,0.5,0.5,0.5,0.0003181617322,0.0003522987493,0.0001505073351,0.009389207503,1.240836511,1.797587483,0.01420952803,0.01015646381,0.01259879788,0.0006739945147,0.0003167282136,0.0003134342949,0.00288852499,0.001999948142,0.001087309642,5.4,0.5,18,0.2,0.7,0.2,20.8,0.3,100.4,0.6,0.4728,0.0953,27.5,1,44.9,0.6,11.4,0.6,48.2,0.6,66.3,0.8,0.7638,0.0936,17.2,1,32.4,0.6,4.3,0.4,36.4,0.7,85.6,0.8,0.6172,0.1272,25.7,1,43.5,0.6,10.5,0.5,46.8,0.6,66.4,1,0.7367,0.1092,6.2,0.6,15.5,0.7,1.2,0.2,17.6,0.8,150.3,6.4,0.3785,0.194,27.2,1,45.3,0.6,11.2,0.6,48.7,0.6,64.7,0.8,0.7568,0.0972,14.7,0.9,29.9,0.6,3.2,0.4,34.1,0.7,89,1.2,0.5775,0.1375
mad,jav,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5,0,0.41,0.3285,1,0.4,849,2000,36,36,36,116.5093333,120.360424,119.5955,0.5,0.5,0.5,0.0001029960404,0.0003522987493,0.0001505073351,0.5007624925,0.09965025152,1.797587483,0.01064162628,0.007654227707,0.01259879788,0.0002615438878,0.0002171784894,0.0003134342949,0.001590285931,0.001002703776,0.001087309642,10.8,0.7,25.7,0.4,2.1,0.3,28.7,0.4,89.8,0.6,0.5827,0.1097,31.3,1,49.4,0.6,14.9,0.7,52.7,0.6,59.9,0.8,0.7966,0.0868,17.2,1,32.4,0.6,4.3,0.4,36.4,0.7,85.6,0.8,0.6172,0.1272,30.1,1,49.1,0.6,14.4,0.6,52.5,0.6,59.8,0.9,0.7842,0.092,6.2,0.6,15.5,0.7,1.2,0.2,17.6,0.8,150.3,6.4,0.3785,0.194,29.8,1,47.7,0.6,13.9,0.6,51,0.6,63.1,1,0.7715,0.0973,14.7,0.9,29.9,0.6,3.2,0.4,34.1,0.7,89,1.2,0.5775,0.1375
mad,jav,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5,0,0.41,0.3285,1,0.4,849,2000,36,36,36,117.3205,120.360424,119.5955,0.5,0.5,0.5,5.11E-05,0.0003522987493,0.0001505073351,0.7307404055,0.435867858,1.797587483,0.01079107005,0.006940103571,0.01259879788,0.0004314501577,0.0001249657269,0.0003134342949,0.001170485968,0.0006486469233,0.001087309642,15.4,0.8,33.2,0.4,4.6,0.4,36.3,0.5,82.3,0.6,0.6528,0.1121,33.3,1,51.4,0.6,16.7,0.7,54.8,0.6,57.3,0.7,0.808,0.0824,17.2,1,32.4,0.6,4.3,0.4,36.4,0.7,85.6,0.8,0.6172,0.1272,31.7,1,50.5,0.6,15.8,0.7,53.8,0.6,57.9,0.8,0.7944,0.0894,6.2,0.6,15.5,0.7,1.2,0.2,17.6,0.8,150.3,6.4,0.3785,0.194,30.2,1,48.4,0.6,13.9,0.6,51.8,0.6,60.6,0.8,0.7799,0.0927,14.7,0.9,29.9,0.6,3.2,0.4,34.1,0.7,89,1.2,0.5775,0.1375
mad,jav,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5,0,0.41,0.3285,1,0.4,849,2000,36,36,36,117.7536364,120.360424,119.5955,0.5,0.5,0.5,4.63E-05,0.0003522987493,0.0001505073351,0.754319922,0.4791820914,1.797587483,0.01065606721,0.0066275966,0.01259879788,0.0002502484435,0.0001674397978,0.0003134342949,0.001133434433,0.0006000912423,0.001087309642,16,0.8,34.2,0.5,5.2,0.4,37.3,0.5,81.1,0.6,0.6658,0.1078,33.7,1,51.8,0.6,17,0.7,55.2,0.6,57,0.8,0.81,0.0823,17.2,1,32.4,0.6,4.3,0.4,36.4,0.7,85.6,0.8,0.6172,0.1272,32,1,50.8,0.6,16.1,0.7,54.1,0.6,57.6,0.8,0.7974,0.0856,6.2,0.6,15.5,0.7,1.2,0.2,17.6,0.8,150.3,6.4,0.3785,0.194,32,1.1,50.1,0.6,15.4,0.7,53.5,0.6,58.8,0.8,0.7925,0.0891,14.7,0.9,29.9,0.6,3.2,0.4,34.1,0.7,89,1.2,0.5775,0.1375
mad,mak,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,117.414,123.942285,122.17,0.5,0.5,0.5,0.0003066073892,0.0003421175174,0.0001473356798,0.01077342655,1.168587994,1.747757019,0.01274537573,0.01081790386,0.0151845384,0.0002699275298,0.0001846343383,0.0004002542863,0.00133104186,0.001042367666,0.001202122585,4.4,0.4,17.3,0.3,0.6,0.2,20.4,0.3,101.7,1.3,0.4919,0.1066,18.1,0.8,37,0.5,5.1,0.4,41,0.5,84.8,0.8,0.7062,0.0866,13.5,0.9,26,0.6,2.5,0.3,29.6,0.6,101.2,1.4,0.6273,0.1102,17,0.9,34.2,0.6,4.4,0.4,37.9,0.6,88.7,1.5,0.6651,0.1239,5.8,0.5,14.1,0.6,1,0.2,15.9,0.7,162.3,7.1,0.4169,0.2034,15.7,0.8,32.8,0.7,4.3,0.4,36.5,0.7,96.3,1.9,0.6575,0.1412,12.4,0.8,25.2,0.5,2.1,0.3,28.8,0.6,102.4,1.6,0.6394,0.1084
mad,mak,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,121.114,123.942285,122.17,0.5,0.5,0.5,9.91E-05,0.0003421175174,0.0001473356798,0.5046558158,0.1072697617,1.747757019,0.009790004124,0.01032605089,0.0151845384,0.0001804279401,0.0002445039346,0.0004002542863,0.000886393259,0.0005376853745,0.001202122585,8.3,0.6,22.4,0.3,1.1,0.2,25.5,0.3,96.5,0.7,0.5926,0.0857,21.6,0.8,41.7,0.5,6.6,0.5,46.1,0.5,79.7,0.8,0.7238,0.087,13.5,0.9,26,0.6,2.5,0.3,29.6,0.6,101.2,1.4,0.6273,0.1102,21.1,0.9,40.5,0.6,6.1,0.4,44.8,0.6,81.4,1.1,0.7103,0.1027,5.8,0.5,14.1,0.6,1,0.2,15.9,0.7,162.3,7.1,0.4169,0.2034,21.3,0.8,41.5,0.5,6.2,0.5,45.9,0.5,82.8,1.3,0.7169,0.0967,12.4,0.8,25.2,0.5,2.1,0.3,28.8,0.6,102.4,1.6,0.6394,0.1084
mad,mak,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,122.0301667,123.942285,122.17,0.5,0.5,0.5,4.92E-05,0.0003421175174,0.0001473356798,0.7332202411,0.4439353052,1.747757019,0.009764030445,0.01048799479,0.0151845384,0.0002216353473,0.0002128188381,0.0004002542863,0.000749520629,0.0004615987795,0.001202122585,11.5,0.6,27.8,0.4,2.1,0.3,31.2,0.4,92.8,0.8,0.6445,0.0923,23.9,0.9,44.1,0.5,7.8,0.5,48.7,0.5,77.1,0.8,0.7326,0.0848,13.5,0.9,26,0.6,2.5,0.3,29.6,0.6,101.2,1.4,0.6273,0.1102,23,0.9,42.5,0.6,6.8,0.5,47,0.6,79.1,1.3,0.7207,0.0989,5.8,0.5,14.1,0.6,1,0.2,15.9,0.7,162.3,7.1,0.4169,0.2034,23.3,0.9,43.6,0.6,7.4,0.5,48.2,0.6,80.3,1,0.7277,0.0899,12.4,0.8,25.2,0.5,2.1,0.3,28.8,0.6,102.4,1.6,0.6394,0.1084
mad,mak,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.5,0,0.83,0.435,0.8278,0.5,849,2000,36,36,36,122.4695455,123.942285,122.17,0.5,0.5,0.5,4.45E-05,0.0003421175174,0.0001473356798,0.7565811588,0.4868004607,1.747757019,0.009839326734,0.01031928842,0.0151845384,0.0001613622905,0.0002475044704,0.0004002542863,0.0007091085891,0.0004578619621,0.001202122585,11.7,0.6,27.1,0.4,2.1,0.3,30.4,0.4,92.1,0.7,0.6322,0.094,24.4,0.9,44.6,0.5,8,0.5,49.2,0.5,76.6,0.8,0.7361,0.0835,13.5,0.9,26,0.6,2.5,0.3,29.6,0.6,101.2,1.4,0.6273,0.1102,24.1,0.9,43.3,0.5,7.4,0.5,47.8,0.6,77.9,1.1,0.7241,0.0933,5.8,0.5,14.1,0.6,1,0.2,15.9,0.7,162.3,7.1,0.4169,0.2034,23.6,0.9,43.3,0.5,7.4,0.5,47.9,0.5,78.1,1,0.7269,0.0902,12.4,0.8,25.2,0.5,2.1,0.3,28.8,0.6,102.4,1.6,0.6394,0.1084
mad,min,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.3333,0.1,0.68,0.4664,0.8278,0.6,849,2000,36,36,36,115.169,122.581861,121.1595,0.5,0.5,0.5,0.0003125841155,0.000345914367,0.0001485644956,0.009284103647,1.218881645,1.764589254,0.01378152633,0.008384909807,0.01101787765,0.0005251689196,0.0001331369008,0.0001919400151,0.002445582627,0.001066737865,0.001309815513,6,0.5,19.3,0.3,0.7,0.2,22.5,0.3,98.7,0.6,0.4988,0.0855,32.1,0.9,50.8,0.5,15.9,0.6,54.2,0.6,58.6,0.7,0.7565,0.0828,18,1,33.7,0.6,4.9,0.4,37.7,0.6,83.7,1.2,0.6583,0.104,30.7,0.9,50.7,0.6,15.6,0.6,54.1,0.6,60.2,1,0.7422,0.0925,6.3,0.6,15.6,0.7,1.4,0.2,17.6,0.8,148.5,6.4,0.4052,0.2017,33.3,1,52.5,0.6,17.1,0.6,56,0.6,56.8,0.8,0.7551,0.0888,14.8,0.9,30,0.6,3.5,0.4,34.1,0.6,87.6,1.4,0.6414,0.113
mad,min,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.3333,0.1,0.68,0.4664,0.8278,0.6,849,2000,36,36,36,118.674,122.581861,121.1595,0.5,0.5,0.5,0.0001011173467,0.000345914367,0.0001485644956,0.500812378,0.1019976524,1.764589254,0.01148254318,0.006023952807,0.01101787765,0.0002133958374,7.85E-05,0.0001919400151,0.001699714751,0.0005979878764,0.001309815513,13.8,0.7,31.7,0.4,3.8,0.4,35.1,0.4,83.5,0.5,0.6282,0.0959,38.6,0.9,57,0.6,21.8,0.7,60.4,0.5,50.6,0.7,0.7823,0.0781,18,1,33.7,0.6,4.9,0.4,37.7,0.6,83.7,1.2,0.6583,0.104,37.6,0.9,56.8,0.5,21.4,0.7,60.2,0.5,50.7,0.9,0.7792,0.0816,6.3,0.6,15.6,0.7,1.4,0.2,17.6,0.8,148.5,6.4,0.4052,0.2017,38.2,0.9,57.1,0.5,21.4,0.7,60.6,0.5,50.6,0.7,0.7814,0.0796,14.8,0.9,30,0.6,3.5,0.4,34.1,0.6,87.6,1.4,0.6414,0.113
mad,min,nusa_kalimat_mt,6000,nusa_kalimat_mt,0.3333,0.1,0.68,0.4664,0.8278,0.6,849,2000,36,36,36,119.4196667,122.581861,121.1595,0.5,0.5,0.5,5.02E-05,0.000345914367,0.0001485644956,0.7306029056,0.437992887,1.764589254,0.01063835842,0.005149462715,0.01101787765,0.0004790007522,4.19E-05,0.0001919400151,0.001278887298,0.0004911101352,0.001309815513,19.6,0.8,39.5,0.5,7.5,0.5,42.7,0.5,74.8,0.6,0.6813,0.0978,41.7,0.9,60,0.6,24.9,0.8,63.4,0.6,47.4,0.8,0.793,0.0779,18,1,33.7,0.6,4.9,0.4,37.7,0.6,83.7,1.2,0.6583,0.104,38.6,0.9,58.4,0.5,22.3,0.7,61.9,0.5,51.8,0.9,0.7756,0.0814,6.3,0.6,15.6,0.7,1.4,0.2,17.6,0.8,148.5,6.4,0.4052,0.2017,39.1,0.9,57.5,0.6,22.8,0.7,61,0.6,50.5,1.1,0.776,0.0899,14.8,0.9,30,0.6,3.5,0.4,34.1,0.6,87.6,1.4,0.6414,0.113
mad,min,nusa_kalimat_mt,6600,nusa_kalimat_mt,0.3333,0.1,0.68,0.4664,0.8278,0.6,849,2000,36,36,36,119.8374242,122.581861,121.1595,0.5,0.5,0.5,4.55E-05,0.000345914367,0.0001485644956,0.754149288,0.48111785,1.764589254,0.01063093102,0.004986050243,0.01101787765,0.000205081753,9.93E-05,0.0001919400151,0.001216980412,0.0004750332251,0.001309815513,20.3,0.8,40.1,0.5,8.1,0.5,43.4,0.5,73.3,0.6,0.6892,0.0959,42.5,0.9,60.5,0.6,25.7,0.8,63.9,0.6,46.7,0.7,0.7956,0.0773,18,1,33.7,0.6,4.9,0.4,37.7,0.6,83.7,1.2,0.6583,0.104,40.4,0.9,59.2,0.6,24,0.8,62.6,0.6,47.8,0.9,0.7903,0.084,6.3,0.6,15.6,0.7,1.4,0.2,17.6,0.8,148.5,6.4,0.4052,0.2017,41.5,0.9,59.9,0.5,24.4,0.7,63.4,0.5,47.4,0.7,0.7906,0.0782,14.8,0.9,30,0.6,3.5,0.4,34.1,0.6,87.6,1.4,0.6414,0.113
mad,sun,nusa_kalimat_mt,1000,nusa_kalimat_mt,0.3333,0,0.68,0.3806,0.8278,0.5,849,2000,36,36,36,117.995,125.532391,124.5285,0.5,0.5,0.5,0.0003050976736,0.0003377839496,0.0001445452246,0.009363815934,1.233747747,1.787231583,0.0137240892,0.01033994223,0.01028825118,0.0003380658521,0.0002002936124,0.0001852590168,0.002343707295,0.001345316229,0.001191427897,5.6,0.5,20.5,0.3,0.7,0.2,23.9,0.3,101.3,0.8,0.4801,0.0893,31.1,1,48.7,0.6,15.2,0.6,51.7,0.6,60.3,0.8,0.7685,0.0969,17.3,0.9,32.1,0.6,4.5,0.4,35.9,0.6,84.5,0.9,0.5916,0.1401,29.5,1,47.8,0.6,14.7,0.6,50.8,0.6,60.2,0.9,0.7487,0.1092,6.2,0.6,15.4,0.7,1.2,0.2,17.4,0.8,149.2,6.4,0.3677,0.1914,31.3,1,49.5,0.6,15.7,0.6,52.6,0.6,58.8,0.8,0.758,0.1045,14.7,0.9,29.7,0.6,3.4,0.3,33.6,0.6,87.9,1.4,0.5564,0.1441
mad,sun,nusa_kalimat_mt,3000,nusa_kalimat_mt,0.3333,0,0.68,0.3806,0.8278,0.5,849,2000,36,36,36,121.769,125.532391,124.5285,0.5,0.5,0.5,9.85E-05,0.0003377839496,0.0001445452246,0.5016231702,0.1012674641,1.787231583,0.01028067673,0.007029991107,0.01028825118,0.0001777467219,0.0001017229441,0.0001852590168,0.001439849243,0.0006635538888,0.001191427897,12.2,0.7,29,0.4,3.1,0.3,32.2,0.4,86.5,0.5,0.593,0.1153,36.5,1,54.3,0.6,20.3,0.7,57.2,0.6,52.9,0.8,0.7997,0.0925,17.3,0.9,32.1,0.6,4.5,0.4,35.9,0.6,84.5,0.9,0.5916,0.1401,30.7,1.1,50.1,0.7,16.5,0.6,53,0.7,60.2,1,0.758,0.1301,6.2,0.6,15.4,0.7,1.2,0.2,17.4,0.8,149.2,6.4,0.3677,0.1914,32.7,1.1,49.7,0.7,17.1,0.7,52.5,0.8,57.9,0.9,0.7491,0.1488,14.7,0.9,29.7,0.6,3.4,0.3,33.6,0.6,87.9,1.4,0.5564,0.1441
